Subject,Subset,Trial,Assistance,Training,ergodicity,error,successtime,tts
14,1,4,1,1,0.49900299999999997,0.54833900000000002,0.10000000000000001,23.908332999999999
14,7,5,0,1,0.52004700000000004,0.56335599999999997,0.0,30.008333
14,1,5,1,1,0.91428100000000001,0.73919699999999999,0.0,30.008333
14,8,1,0,1,0.57471899999999998,0.58257400000000004,0.0,30.008333
14,2,1,1,1,0.85585500000000003,0.71605700000000005,0.083333000000000004,26.125
14,8,2,0,1,0.61963900000000005,0.58708800000000005,0.0,30.008333
14,2,2,1,1,0.82220000000000004,0.68253200000000003,0.78333299999999995,25.141666000000001
14,8,3,0,1,0.58779599999999999,0.58782500000000004,0.41666700000000001,9.0583329999999993
14,2,3,1,1,1.038281,0.74050300000000002,0.38333299999999998,28.375
14,8,4,0,1,0.80030000000000001,0.65557500000000002,0.0,30.008333
14,2,4,1,1,0.72426999999999997,0.680477,0.80000000000000004,21.774999999999999
14,8,5,0,1,0.47726800000000003,0.54672600000000005,0.0,30.008333
14,2,5,1,1,0.94208999999999998,0.74200699999999997,0.10000000000000001,26.341667000000001
14,9,1,0,1,0.81114799999999998,0.64778199999999997,0.0,30.008333
14,3,1,1,1,0.81925899999999996,0.68546799999999997,0.11666700000000001,21.924999
14,9,2,0,1,0.48047299999999998,0.54497300000000004,0.40000000000000002,21.674999
14,3,2,1,1,1.242205,0.82547300000000001,0.0,30.008333
14,9,3,0,1,0.58818700000000002,0.59474499999999997,0.0,30.008333
14,3,3,1,1,0.81990799999999997,0.68791000000000002,0.0,30.008333
14,9,4,0,1,0.49680800000000003,0.55356099999999997,0.84999999999999998,11.541667
14,3,4,1,1,0.92635000000000001,0.74205600000000005,0.13333300000000001,26.091667000000001
14,9,5,0,1,0.472159,0.54335100000000003,0.0,30.008333
14,3,5,1,1,0.87914400000000004,0.71958500000000003,0.0,30.008333
14,10,1,0,1,0.56635199999999997,0.57001400000000002,0.0,30.008333
14,4,1,1,1,0.83284599999999998,0.70301199999999997,0.016667000000000001,24.924999
14,10,2,0,1,0.66908100000000004,0.61634599999999995,0.0,30.008333
14,4,2,1,1,0.69323500000000005,0.65209899999999998,0.0,30.008333
14,10,3,0,1,0.62018499999999999,0.61365199999999998,0.56666700000000003,26.975000000000001
14,4,3,1,1,1.0113399999999999,0.76583699999999999,0.0,30.008333
14,10,4,0,1,0.68160900000000002,0.63023799999999996,0.0,30.008333
14,4,4,1,1,0.68272200000000005,0.63232500000000003,0.94999999999999996,22.875
14,10,5,0,1,0.69459199999999999,0.63465099999999997,0.0,30.008333
14,4,5,1,1,0.86607800000000001,0.68950100000000003,0.0,30.008333
14,11,1,0,1,0.60518899999999998,0.60943899999999995,0.0,30.008333
14,5,1,1,1,0.61825200000000002,0.63519800000000004,0.033333000000000002,29.924999
14,11,2,0,1,1.0418000000000001,0.72240000000000004,0.0,30.008333
14,5,2,1,1,0.67980300000000005,0.64782300000000004,0.25,25.208334000000001
14,11,3,0,1,0.53869199999999995,0.57548100000000002,0.016667000000000001,23.725000000000001
14,5,3,1,1,0.67633699999999997,0.64316600000000002,1.233333,20.575001
14,11,4,0,1,0.46402599999999999,0.54287200000000002,0.16666700000000001,16.274999999999999
14,5,4,1,1,1.0464100000000001,0.79301299999999997,0.0,30.008333
14,11,5,0,1,0.67189200000000004,0.61977700000000002,0.0,30.008333
14,5,5,1,1,1.1059349999999999,0.78695400000000004,0.0,30.008333
14,12,1,0,1,0.64026899999999998,0.61505100000000001,0.0,30.008333
14,6,1,1,1,0.64587700000000003,0.62716899999999998,0.16666700000000001,27.524999999999999
14,12,2,0,1,0.60689499999999996,0.59575,0.0,30.008333
14,6,2,1,1,1.0545180000000001,0.80271099999999995,0.25,27.575001
14,12,3,0,1,0.52250799999999997,0.57564700000000002,1.55,15.175000000000001
14,6,3,1,1,0.92347599999999996,0.69005099999999997,0.0,30.008333
14,12,4,0,1,0.74993200000000004,0.64361100000000004,0.0,30.008333
14,6,4,1,1,0.82547000000000004,0.70092600000000005,0.066667000000000004,25.058332
14,12,5,0,1,0.82896499999999995,0.66633699999999996,0.0,30.008333
14,6,5,1,1,0.84145899999999996,0.67665799999999998,0.0,30.008333
15,7,1,0,1,0.91398999999999997,0.71962700000000002,0.0,30.008333
15,1,1,1,1,0.69442199999999998,0.68854199999999999,0.66666700000000001,19.058332
15,7,2,0,1,0.60337399999999997,0.59372899999999995,0.71666700000000005,7.3416670000000002
15,1,2,1,1,0.53145600000000004,0.58396999999999999,0.84999999999999998,24.924999
15,7,3,0,1,0.58693300000000004,0.58930400000000005,0.14999999999999999,17.208334000000001
15,1,3,1,1,0.56733699999999998,0.57271000000000005,0.33333299999999999,10.708333
15,7,4,0,1,0.851962,0.66360600000000003,0.0,30.008333
15,1,4,1,1,0.70431999999999995,0.64669399999999999,0.11666700000000001,19.041665999999999
15,7,5,0,1,0.66960900000000001,0.59024900000000002,0.0,30.008333
15,1,5,1,1,0.50009999999999999,0.55467500000000003,2.3500000000000001,12.775
15,8,1,0,1,0.66070200000000001,0.61414400000000002,0.0,30.008333
15,2,1,1,1,0.75325500000000001,0.645513,0.23333300000000001,24.108333999999999
15,8,2,0,1,0.59421900000000005,0.59877499999999995,1.1000000000000001,26.924999
15,2,2,1,1,0.63753400000000005,0.638679,0.11666700000000001,22.575001
15,8,3,0,1,0.66775499999999999,0.59874000000000005,0.10000000000000001,24.391666000000001
15,2,3,1,1,0.59029399999999999,0.61306799999999995,0.5,22.575001
15,8,4,0,1,0.58779999999999999,0.57144499999999998,0.0,30.008333
15,2,4,1,1,0.38913399999999998,0.51755300000000004,1.266667,10.275
15,8,5,0,1,0.97274099999999997,0.70542499999999997,0.0,30.008333
15,2,5,1,1,0.56637400000000004,0.61137699999999995,1.0333330000000001,14.291667
15,9,1,0,1,0.66343799999999997,0.61894700000000002,0.0,30.008333
15,3,1,1,1,0.48977399999999999,0.56186100000000005,0.86666699999999997,14.824999999999999
15,9,2,0,1,0.66590300000000002,0.60294199999999998,0.0,30.008333
15,3,2,1,1,0.46726499999999999,0.52233499999999999,1.433333,10.241667
15,9,3,0,1,0.85515300000000005,0.67322899999999997,0.0,30.008333
15,3,3,1,1,0.58997500000000003,0.57726,0.73333300000000001,19.791665999999999
15,9,4,0,1,0.74892700000000001,0.62819499999999995,0.183333,26.725000000000001
15,3,4,1,1,0.61716400000000005,0.60614400000000002,0.0,30.008333
15,9,5,0,1,0.634494,0.60640000000000005,0.51666699999999999,13.141666000000001
15,3,5,1,1,0.49347000000000002,0.54266400000000004,0.0,30.008333
15,10,1,0,1,0.72875999999999996,0.63425399999999998,0.66666700000000001,15.975
15,4,1,1,1,0.71583799999999997,0.64770300000000003,0.0,30.008333
15,10,2,0,1,0.66589900000000002,0.59645499999999996,0.0,30.008333
15,4,2,1,1,0.40032099999999998,0.50661900000000004,1.3333330000000001,5.9249999999999998
15,10,3,0,1,1.011371,0.72939200000000004,0.0,30.008333
15,4,3,1,1,0.38672600000000001,0.50015699999999996,0.76666699999999999,6.0250000000000004
15,10,4,0,1,0.93202600000000002,0.70408800000000005,0.0,30.008333
15,4,4,1,1,0.78093500000000005,0.66601900000000003,0.083333000000000004,18.308332
15,10,5,0,1,0.71127899999999999,0.62197400000000003,0.0,30.008333
15,4,5,1,1,0.85422900000000002,0.69815400000000005,0.283333,28.475000000000001
15,11,1,0,1,1.000095,0.71720700000000004,0.0,30.008333
15,5,1,1,1,0.47326400000000002,0.52618399999999999,0.31666699999999998,12.908334
15,11,2,0,1,0.61670199999999997,0.59197699999999998,0.0,30.008333
15,5,2,1,1,0.48902400000000001,0.55037199999999997,1.266667,4.6749999999999998
15,11,3,0,1,0.58263600000000004,0.57664899999999997,0.0,30.008333
15,5,3,1,1,0.51431199999999999,0.57179999999999997,0.0,30.008333
15,11,4,0,1,0.69936100000000001,0.59773500000000002,0.0,30.008333
15,5,4,1,1,0.54491000000000001,0.61168599999999995,0.93333299999999997,10.708333
15,11,5,0,1,0.71792599999999995,0.63812800000000003,0.0,30.008333
15,5,5,1,1,0.51996100000000001,0.56671300000000002,1.816667,13.708333
15,12,1,0,1,0.58560199999999996,0.57312600000000002,0.0,30.008333
15,6,1,1,1,0.37004799999999999,0.532698,4.4166670000000003,12.975
15,12,2,0,1,0.75372899999999998,0.62854600000000005,0.0,30.008333
15,6,2,1,1,0.61990599999999996,0.59393499999999999,0.066667000000000004,16.725000000000001
15,12,3,0,1,0.71430899999999997,0.59611000000000003,0.0,30.008333
15,6,3,1,1,0.39978000000000002,0.50978299999999999,1.3500000000000001,9.5083330000000004
15,12,4,0,1,0.64724499999999996,0.59746999999999995,0.0,30.008333
15,6,4,1,1,0.55254400000000004,0.55265799999999998,0.0,30.008333
15,12,5,0,1,1.102735,0.73418000000000005,0.0,30.008333
15,6,5,1,1,0.476879,0.52782899999999999,0.38333299999999998,7.0750000000000002
16,1,1,0,0,1.0737129999999999,0.74145700000000003,0.0,30.008333
16,7,1,1,0,0.210617,0.46132600000000001,9.8333329999999997,6.2916670000000003
16,1,2,0,0,0.73986399999999997,0.65379799999999999,0.63333300000000003,4.3083330000000002
16,7,2,1,0,0.34227299999999999,0.50722500000000004,4.5,11.691667000000001
16,1,3,0,0,0.73890400000000001,0.63300299999999998,0.13333300000000001,10.475
16,7,3,1,0,0.438301,0.55544400000000005,2.25,19.024999999999999
16,1,4,0,0,0.865448,0.66646899999999998,0.0,30.008333
16,7,4,1,0,0.21568699999999999,0.47640100000000002,9.9000000000000004,8.375
16,1,5,0,0,0.78137699999999999,0.64698699999999998,0.48333300000000001,22.975000000000001
16,7,5,1,0,0.54678300000000002,0.56217200000000001,0.61666699999999997,15.074999999999999
16,2,1,0,0,0.78957699999999997,0.65096100000000001,0.016667000000000001,17.858333999999999
16,8,1,1,0,0.24938299999999999,0.471771,6.516667,7.4249999999999998
16,2,2,0,0,0.79705999999999999,0.63747299999999996,0.0,30.008333
16,8,2,1,0,0.2127,0.46450200000000003,8.8666669999999996,7.9749999999999996
16,2,3,0,0,0.69230999999999998,0.61019800000000002,0.0,30.008333
16,8,3,1,0,0.469281,0.54018100000000002,2.0499999999999998,16.375
16,2,4,0,0,0.470667,0.56071800000000005,4.1333330000000004,11.358333999999999
16,8,4,1,0,0.19663600000000001,0.46500799999999998,10.483333,6.6583329999999998
16,2,5,0,0,0.77931600000000001,0.62507699999999999,0.0,30.008333
16,8,5,1,0,0.41335,0.54875399999999996,2.5833330000000001,9.7416669999999996
16,3,1,0,0,0.82754700000000003,0.64485000000000003,0.066667000000000004,20.208334000000001
16,9,1,1,0,0.80016500000000002,0.63745600000000002,0.0,30.008333
16,3,2,0,0,0.69979800000000003,0.60985800000000001,0.0,30.008333
16,9,2,1,0,0.417877,0.52979500000000002,1.766667,10.558332999999999
16,3,3,0,0,0.57277100000000003,0.58495600000000003,0.26666699999999999,9.4583329999999997
16,9,3,1,0,0.47454000000000002,0.54141899999999998,1.2,19.791665999999999
16,3,4,0,0,0.71362899999999996,0.61795800000000001,0.0,30.008333
16,9,4,1,0,0.321521,0.48834300000000003,3.2999999999999998,11.558332999999999
16,3,5,0,0,0.69986000000000004,0.61326599999999998,0.0,30.008333
16,9,5,1,0,0.465474,0.56467299999999998,1.8833329999999999,15.958333
16,4,1,0,0,0.80030800000000002,0.647845,0.0,30.008333
16,10,1,1,0,0.45949099999999998,0.53415599999999996,0.91666700000000001,13.074999999999999
16,4,2,0,0,0.664439,0.60056600000000004,0.0,30.008333
16,10,2,1,0,0.56287799999999999,0.59040999999999999,2.0,24.375
16,4,3,0,0,0.71902999999999995,0.63316899999999998,0.33333299999999999,18.741667
16,10,3,1,0,0.33128200000000002,0.49633500000000003,4.1333330000000004,8.3583339999999993
16,4,4,0,0,0.65136899999999998,0.58976399999999995,0.0,30.008333
16,10,4,1,0,0.865985,0.70105700000000004,0.0,30.008333
16,4,5,0,0,0.60757799999999995,0.59713300000000002,1.1499999999999999,13.441667000000001
16,10,5,1,0,0.50602999999999998,0.57163799999999998,2.483333,8.7249999999999996
16,5,1,0,0,0.65617899999999996,0.60389000000000004,0.16666700000000001,3.7416670000000001
16,11,1,1,0,0.41811300000000001,0.53930599999999995,4.5499999999999998,14.358333999999999
16,5,2,0,0,0.67199500000000001,0.60242099999999998,0.0,30.008333
16,11,2,1,0,0.38065900000000003,0.53062399999999998,4.8166669999999998,13.108333999999999
16,5,3,0,0,0.65324700000000002,0.60156699999999996,0.31666699999999998,16.308332
16,11,3,1,0,0.46715299999999998,0.56193000000000004,2.3333330000000001,21.341667000000001
16,5,4,0,0,0.50573800000000002,0.56026100000000001,1.516667,6.6583329999999998
16,11,4,1,0,0.48427700000000001,0.56739899999999999,2.4333330000000002,10.975
16,5,5,0,0,0.6925,0.60765800000000003,0.0,30.008333
16,11,5,1,0,0.25888499999999998,0.50133300000000003,7.3833330000000004,10.175000000000001
16,6,1,0,0,0.62093799999999999,0.59003799999999995,0.183333,5.9749999999999996
16,12,1,1,0,0.36450100000000002,0.53303999999999996,3.7166670000000002,13.125
16,6,2,0,0,0.63970000000000005,0.59662700000000002,0.83333299999999999,7.0083330000000004
16,12,2,1,0,0.3624,0.52268800000000004,4.5499999999999998,15.074999999999999
16,6,3,0,0,0.67642199999999997,0.60181600000000002,0.0,30.008333
16,12,3,1,0,0.41975099999999999,0.57242300000000002,4.4500000000000002,15.824999999999999
16,6,4,0,0,0.658188,0.59898399999999996,0.0,30.008333
16,12,4,1,0,0.38320700000000002,0.52104200000000001,4.1166669999999996,14.074999999999999
16,6,5,0,0,0.56701500000000005,0.56883499999999998,0.0,30.008333
16,12,5,1,0,0.268627,0.467393,7.1333330000000004,12.074999999999999
17,7,1,0,1,0.70293000000000005,0.62261,1.3,20.991667
17,1,1,1,1,0.48066500000000001,0.60339900000000002,3.8333330000000001,14.824999999999999
17,7,2,0,1,0.69406400000000001,0.62103600000000003,0.0,30.008333
17,1,2,1,1,0.68790600000000002,0.65780899999999998,2.1666669999999999,23.791665999999999
17,7,3,0,1,0.554342,0.59075599999999995,0.88333300000000003,12.441667000000001
17,1,3,1,1,0.64658199999999999,0.62668400000000002,1.7,24.158332999999999
17,7,4,0,1,0.59091400000000005,0.58952800000000005,0.0,30.008333
17,1,4,1,1,0.31723800000000002,0.53258899999999998,5.266667,15.991667
17,7,5,0,1,0.50522500000000004,0.56065900000000002,0.91666700000000001,23.141666000000001
17,1,5,1,1,0.55091299999999999,0.61648800000000004,2.6833330000000002,17.408332999999999
17,8,1,0,1,0.649949,0.60143199999999997,0.0,30.008333
17,2,1,1,1,0.540543,0.62704700000000002,4.1166669999999996,21.941668
17,8,2,0,1,0.61603300000000005,0.59101000000000004,0.66666700000000001,14.541667
17,2,2,1,1,0.71951200000000004,0.67535599999999996,0.75,22.758333
17,8,3,0,1,0.60475800000000002,0.60450300000000001,0.0,30.008333
17,2,3,1,1,0.802427,0.71698799999999996,0.80000000000000004,22.975000000000001
17,8,4,0,1,0.53943099999999999,0.57006900000000005,0.96666700000000005,23.958334000000001
17,2,4,1,1,0.735707,0.66803500000000005,0.45000000000000001,23.791665999999999
17,8,5,0,1,0.56513899999999995,0.57677599999999996,0.0,30.008333
17,2,5,1,1,0.65290099999999995,0.64144299999999999,0.68333299999999997,27.041665999999999
17,9,1,0,1,0.70744700000000005,0.64083599999999996,0.0,30.008333
17,3,1,1,1,0.69612499999999999,0.687218,2.2000000000000002,23.358333999999999
17,9,2,0,1,0.60694700000000001,0.58897699999999997,0.83333299999999999,24.091667000000001
17,3,2,1,1,0.591225,0.64042600000000005,2.4166669999999999,22.174999
17,9,3,0,1,0.59363200000000005,0.586341,0.66666700000000001,9.875
17,3,3,1,1,0.44622600000000001,0.58306199999999997,3.4666670000000002,18.708334000000001
17,9,4,0,1,0.55048600000000003,0.57775900000000002,0.0,30.008333
17,3,4,1,1,0.96367499999999995,0.76758300000000002,0.0,30.008333
17,9,5,0,1,0.50555300000000003,0.56581899999999996,1.1000000000000001,10.875
17,3,5,1,1,0.49214799999999997,0.60526500000000005,2.4666670000000002,13.558332999999999
17,10,1,0,1,0.60925399999999996,0.59416100000000005,0.0,30.008333
17,4,1,1,1,0.65276800000000001,0.64092000000000005,0.33333299999999999,19.075001
17,10,2,0,1,0.62691200000000002,0.60928400000000005,0.0,30.008333
17,4,2,1,1,0.82709500000000002,0.70076000000000005,0.48333300000000001,23.708334000000001
17,10,3,0,1,0.60673699999999997,0.602796,0.0,30.008333
17,4,3,1,1,0.74495,0.69476700000000002,1.95,26.008333
17,10,4,0,1,0.52004799999999995,0.57449499999999998,0.59999999999999998,17.075001
17,4,4,1,1,0.94323699999999999,0.74640399999999996,0.88333300000000003,25.424999
17,10,5,0,1,0.655192,0.60988200000000004,0.23333300000000001,29.791665999999999
17,4,5,1,1,0.81340500000000004,0.69974999999999998,1.3666670000000001,28.108333999999999
17,11,1,0,1,0.570129,0.5857,0.31666699999999998,19.524999999999999
17,5,1,1,1,1.24946,0.835067,0.0,30.008333
17,11,2,0,1,0.66100000000000003,0.61671200000000004,0.0,30.008333
17,5,2,1,1,0.97140099999999996,0.75122699999999998,0.0,30.008333
17,11,3,0,1,0.61487899999999995,0.595916,0.14999999999999999,12.241667
17,5,3,1,1,1.2964370000000001,0.81828800000000002,0.0,30.008333
17,11,4,0,1,0.54442400000000002,0.59011899999999995,0.066667000000000004,22.075001
17,5,4,1,1,0.65813100000000002,0.68022700000000003,1.516667,19.558332
17,11,5,0,1,0.58918199999999998,0.59579899999999997,0.11666700000000001,13.641666000000001
17,5,5,1,1,0.69750000000000001,0.68363099999999999,0.33333299999999999,21.225000000000001
17,12,1,0,1,0.60487000000000002,0.58660800000000002,0.0,30.008333
17,6,1,1,1,0.631081,0.66687399999999997,2.7833329999999998,18.408332999999999
17,12,2,0,1,0.59081799999999995,0.59140599999999999,0.0,30.008333
17,6,2,1,1,0.75151699999999999,0.69719799999999998,0.40000000000000002,26.475000000000001
17,12,3,0,1,0.50276200000000004,0.57961399999999996,0.78333299999999995,12.258333
17,6,3,1,1,0.65495700000000001,0.64285599999999998,1.483333,20.158332999999999
17,12,4,0,1,0.68903899999999996,0.61656999999999995,0.0,30.008333
17,6,4,1,1,1.386104,0.84987599999999996,0.0,30.008333
17,12,5,0,1,0.54604200000000003,0.594337,1.3833329999999999,17.375
17,6,5,1,1,0.632938,0.64375400000000005,1.566667,15.958333
18,7,1,0,1,0.80735500000000004,0.652474,0.66666700000000001,28.508333
18,1,1,1,1,0.48066500000000001,0.60339900000000002,3.8333330000000001,14.824999999999999
18,7,2,0,1,0.68718100000000004,0.60751900000000003,0.0,30.008333
18,1,2,1,1,0.68790600000000002,0.65780899999999998,2.1666669999999999,23.791665999999999
18,7,3,0,1,0.63160499999999997,0.59457599999999999,0.0,30.008333
18,1,3,1,1,0.64658199999999999,0.62668400000000002,1.7,24.158332999999999
18,7,4,0,1,0.62273500000000004,0.59510099999999999,0.0,30.008333
18,1,4,1,1,0.31723800000000002,0.53258899999999998,5.266667,15.991667
18,7,5,0,1,0.77135799999999999,0.64122100000000004,0.48333300000000001,20.158332999999999
18,1,5,1,1,0.55091299999999999,0.61648800000000004,2.6833330000000002,17.408332999999999
18,8,1,0,1,0.71842700000000004,0.614425,0.0,30.008333
18,2,1,1,1,0.540543,0.62704700000000002,4.1166669999999996,21.941668
18,8,2,0,1,0.63402000000000003,0.58972100000000005,0.033333000000000002,28.174999
18,2,2,1,1,0.71951200000000004,0.67535599999999996,0.75,22.758333
18,8,3,0,1,0.62843099999999996,0.59926000000000001,2.4166669999999999,17.808332
18,2,3,1,1,0.802427,0.71698799999999996,0.80000000000000004,22.975000000000001
18,8,4,0,1,0.76784300000000005,0.63331099999999996,0.0,30.008333
18,2,4,1,1,0.735707,0.66803500000000005,0.45000000000000001,23.791665999999999
18,8,5,0,1,0.45445400000000002,0.540412,3.3833329999999999,14.658334
18,2,5,1,1,0.65290099999999995,0.64144299999999999,0.68333299999999997,27.041665999999999
18,9,1,0,1,0.64347799999999999,0.58168200000000003,0.0,30.008333
18,3,1,1,1,0.69612499999999999,0.687218,2.2000000000000002,23.358333999999999
18,9,2,0,1,0.68632700000000002,0.60760000000000003,0.0,30.008333
18,3,2,1,1,0.591225,0.64042600000000005,2.4166669999999999,22.174999
18,9,3,0,1,0.69559599999999999,0.60541900000000004,0.0,30.008333
18,3,3,1,1,0.44622600000000001,0.58306199999999997,3.4666670000000002,18.708334000000001
18,9,4,0,1,0.701183,0.611317,0.0,30.008333
18,3,4,1,1,0.96367499999999995,0.76758300000000002,0.0,30.008333
18,9,5,0,1,0.55163899999999999,0.574492,0.84999999999999998,17.875
18,3,5,1,1,0.49214799999999997,0.60526500000000005,2.4666670000000002,13.558332999999999
18,10,1,0,1,0.60646100000000003,0.59211999999999998,0.0,30.008333
18,4,1,1,1,0.65276800000000001,0.64092000000000005,0.33333299999999999,19.075001
18,10,2,0,1,0.61012699999999997,0.58919999999999995,0.13333300000000001,19.158332999999999
18,4,2,1,1,0.82709500000000002,0.70076000000000005,0.48333300000000001,23.708334000000001
18,10,3,0,1,0.66844499999999996,0.602522,0.066667000000000004,17.424999
18,4,3,1,1,0.74495,0.69476700000000002,1.95,26.008333
18,10,4,0,1,1.0658289999999999,0.69759499999999997,0.0,30.008333
18,4,4,1,1,0.94323699999999999,0.74640399999999996,0.88333300000000003,25.424999
18,10,5,0,1,0.69806500000000005,0.59585600000000005,0.0,30.008333
18,4,5,1,1,0.81340500000000004,0.69974999999999998,1.3666670000000001,28.108333999999999
18,11,1,0,1,0.63836000000000004,0.59338199999999997,0.0,30.008333
18,5,1,1,1,1.24946,0.835067,0.0,30.008333
18,11,2,0,1,0.54574800000000001,0.57197500000000001,0.41666700000000001,18.691668
18,5,2,1,1,0.97140099999999996,0.75122699999999998,0.0,30.008333
18,11,3,0,1,0.61158999999999997,0.59134299999999995,0.0,30.008333
18,5,3,1,1,1.2964370000000001,0.81828800000000002,0.0,30.008333
18,11,4,0,1,0.68763700000000005,0.58968699999999996,0.0,30.008333
18,5,4,1,1,0.65813100000000002,0.68022700000000003,1.516667,19.558332
18,11,5,0,1,0.77544999999999997,0.63432200000000005,0.0,30.008333
18,5,5,1,1,0.69750000000000001,0.68363099999999999,0.33333299999999999,21.225000000000001
18,12,1,0,1,0.44915100000000002,0.53942400000000001,0.90000000000000002,13.191667000000001
18,6,1,1,1,0.631081,0.66687399999999997,2.7833329999999998,18.408332999999999
18,12,2,0,1,0.58483200000000002,0.56952199999999997,0.0,30.008333
18,6,2,1,1,0.75151699999999999,0.69719799999999998,0.40000000000000002,26.475000000000001
18,12,3,0,1,0.97384400000000004,0.673485,0.0,30.008333
18,6,3,1,1,0.65495700000000001,0.64285599999999998,1.483333,20.158332999999999
18,12,4,0,1,0.59423300000000001,0.57853399999999999,0.0,30.008333
18,6,4,1,1,1.386104,0.84987599999999996,0.0,30.008333
18,12,5,0,1,0.86999400000000005,0.63958000000000004,0.0,30.008333
18,6,5,1,1,0.632938,0.64375400000000005,1.566667,15.958333
19,1,1,0,0,0.74353800000000003,0.62907999999999997,0.283333,15.741667
19,7,1,1,0,0.64832299999999998,0.64854199999999995,0.51666699999999999,20.708334000000001
19,1,2,0,0,0.72142899999999999,0.64172700000000005,0.0,30.008333
19,7,2,1,0,0.60071300000000005,0.62313300000000005,0.33333299999999999,17.558332
19,1,3,0,0,0.65730500000000003,0.60556399999999999,0.0,30.008333
19,7,3,1,0,0.71257099999999995,0.68379500000000004,1.6499999999999999,21.625
19,1,4,0,0,0.82333400000000001,0.66675300000000004,0.0,30.008333
19,7,4,1,0,0.80542999999999998,0.70555599999999996,1.433333,25.625
19,1,5,0,0,0.954295,0.68128500000000003,0.0,30.008333
19,7,5,1,0,0.79806200000000005,0.68441399999999997,1.9166669999999999,23.674999
19,2,1,0,0,0.76427500000000004,0.63539100000000004,0.183333,22.975000000000001
19,8,1,1,0,0.51713699999999996,0.63078400000000001,3.1666669999999999,15.125
19,2,2,0,0,0.90553799999999995,0.65172699999999995,0.0,30.008333
19,8,2,1,0,0.804871,0.72497,0.58333299999999999,25.758333
19,2,3,0,0,0.88353199999999998,0.665771,0.0,30.008333
19,8,3,1,0,0.49848799999999999,0.59315499999999999,2.1833330000000002,13.324999999999999
19,2,4,0,0,0.893347,0.65078800000000003,0.0,30.008333
19,8,4,1,0,0.62289600000000001,0.65122999999999998,2.0833330000000001,19.174999
19,2,5,0,0,0.79335800000000001,0.65644000000000002,0.0,30.008333
19,8,5,1,0,1.0832740000000001,0.78411299999999995,0.43333300000000002,28.975000000000001
19,3,1,0,0,0.89999499999999999,0.66791299999999998,0.0,30.008333
19,9,1,1,0,1.2634369999999999,0.80980700000000005,0.0,30.008333
19,3,2,0,0,0.95304,0.69586800000000004,0.0,30.008333
19,9,2,1,0,0.67305899999999996,0.67910000000000004,2.2166670000000002,24.274999999999999
19,3,3,0,0,0.78635900000000003,0.64641999999999999,0.34999999999999998,11.158334
19,9,3,1,0,1.2047969999999999,0.79944099999999996,0.0,30.008333
19,3,4,0,0,0.952932,0.68649000000000004,0.0,30.008333
19,9,4,1,0,0.85190900000000003,0.72187299999999999,1.316667,27.174999
19,3,5,0,0,0.77985400000000005,0.64212800000000003,0.016667000000000001,8.3083329999999993
19,9,5,1,0,0.895146,0.73800600000000005,0.29999999999999999,26.791665999999999
19,4,1,0,0,0.75030399999999997,0.62740099999999999,0.43333300000000002,18.591667000000001
19,10,1,1,0,1.171143,0.80989999999999995,0.0,30.008333
19,4,2,0,0,0.99964299999999995,0.71096000000000004,0.0,30.008333
19,10,2,1,0,0.81564300000000001,0.69344600000000001,1.433333,27.908332999999999
19,4,3,0,0,0.97562400000000005,0.71672899999999995,0.0,30.008333
19,10,3,1,0,0.64596399999999998,0.65754900000000005,4.0,21.325001
19,4,4,0,0,1.037852,0.71323499999999995,0.0,30.008333
19,10,4,1,0,0.58771799999999996,0.62540200000000001,3.6000000000000001,24.008333
19,4,5,0,0,1.0552969999999999,0.70327200000000001,0.0,30.008333
19,10,5,1,0,0.78273800000000004,0.69167000000000001,0.91666700000000001,24.075001
19,5,1,0,0,0.97204900000000005,0.68862400000000001,0.0,30.008333
19,11,1,1,0,0.66900400000000004,0.67157900000000004,2.1333329999999999,27.875
19,5,2,0,0,0.85096700000000003,0.65671299999999999,0.0,30.008333
19,11,2,1,0,1.3743350000000001,0.85964700000000005,0.0,30.008333
19,5,3,0,0,1.018907,0.72228899999999996,0.0,30.008333
19,11,3,1,0,0.79851499999999997,0.70714200000000005,0.84999999999999998,23.024999999999999
19,5,4,0,0,0.83955500000000005,0.69877800000000001,0.75,27.524999999999999
19,11,4,1,0,1.361826,0.82948699999999997,0.0,30.008333
19,5,5,0,0,0.91967200000000005,0.67785899999999999,0.0,30.008333
19,11,5,1,0,1.2722869999999999,0.83694800000000003,0.0,30.008333
19,6,1,0,0,1.3815660000000001,0.84343999999999997,0.0,30.008333
19,12,1,1,0,1.044832,0.77278500000000006,0.050000000000000003,27.174999
19,6,2,0,0,1.1675800000000001,0.74895900000000004,0.0,30.008333
19,12,2,1,0,1.2230810000000001,0.80395700000000003,0.0,30.008333
19,6,3,0,0,0.89305599999999996,0.66469999999999996,0.61666699999999997,23.941668
19,12,3,1,0,0.53850900000000002,0.61819100000000005,4.4166670000000003,18.225000000000001
19,6,4,0,0,1.2561119999999999,0.78661999999999999,0.0,30.008333
19,12,4,1,0,1.026286,0.78162100000000001,0.20000000000000001,26.308332
19,6,5,0,0,0.86336199999999996,0.65975799999999996,0.0,30.008333
19,12,5,1,0,0.95860900000000004,0.75650700000000004,0.10000000000000001,28.875
20,1,1,0,0,0.88651199999999997,0.69121999999999995,0.0,30.008333
20,7,1,1,0,0.76893400000000001,0.641123,0.5,27.458334000000001
